opdb_id_,first_five,is_machine,name,common_name,shortname,physical_machine,ipdb_id,manufacture_date,year_,type,display,player_count,features,keywords,manufacturer_name,manufacturer_full_name,title,images_type,urls_medium,urls_large,urls_small,sizes_medium_width,sizes_medium_height,sizes_large_width,sizes_large_height,sizes_small_width,sizes_small_height,opdb_id,group_name
Gr2VB-MdEVE,Gr2VB,True,Big Chief,,,1,240,1965-09-01,1965,em,reels,4,,,Williams,"Williams Electronic Games, Inc.",Backglass,backglass,https://img.opdb.org/b54eee01-b9f0-42be-bf3b-c1a5f6400b22-medium.jpg,https://img.opdb.org/b54eee01-b9f0-42be-bf3b-c1a5f6400b22-large.jpg,https://img.opdb.org/b54eee01-b9f0-42be-bf3b-c1a5f6400b22-small.jpg,640,480,800,600,250,188,Gr2VB,Big Chief
GR6Or-MKNYR,GR6Or,True,Legends of Wrestlemania,,WWE,1,6216,2015-04-01,2015,ss,dmd,4,Limited edition ,,Stern,"Stern Pinball, Inc.",Backglass,backglass,https://img.opdb.org/fe219c07-0781-41ac-bfd0-f092dbd999dc-medium.jpg,https://img.opdb.org/fe219c07-0781-41ac-bfd0-f092dbd999dc-large.jpg,https://img.opdb.org/fe219c07-0781-41ac-bfd0-f092dbd999dc-small.jpg,550,431,550,431,250,196,GR6Or,WrestleMania
G5WW0-MOEXr,G5WW0,True,Hollywood,,,1,1215,1961-05-01,1961,em,reels,2,,,Williams,"Williams Electronic Games, Inc.",Backglass,backglass,https://img.opdb.org/ea66b349-bce2-4ba9-93dc-e07b7f1998ed-medium.jpg,https://img.opdb.org/ea66b349-bce2-4ba9-93dc-e07b7f1998ed-large.jpg,https://img.opdb.org/ea66b349-bce2-4ba9-93dc-e07b7f1998ed-small.jpg,640,549,721,619,250,215,G5WW0,Hollywood
Gry7q-MwNE2,Gry7q,True,Fireball II,,FB2,1,854,1980-09-15,1980,ss,alphanumeric,4,,,Bally,Bally Manufacturing Co.,Backglass,backglass,https://img.opdb.org/5d705bea-2315-45d9-93cb-2cd901dd24e7-medium.jpg,https://img.opdb.org/5d705bea-2315-45d9-93cb-2cd901dd24e7-large.jpg,https://img.opdb.org/5d705bea-2315-45d9-93cb-2cd901dd24e7-small.jpg,640,480,800,600,250,188,Gry7q,Fireball II
GrEdP-MePnB,GrEdP,True,Hong Kong,,,1,1231,1952-09-01,1952,em,lights,1,,,Williams,"Williams Electronic Games, Inc.",Backglass,backglass,https://img.opdb.org/382d50db-81f0-410b-b1a8-1aa8e58132f8-medium.jpg,https://img.opdb.org/382d50db-81f0-410b-b1a8-1aa8e58132f8-large.jpg,https://img.opdb.org/382d50db-81f0-410b-b1a8-1aa8e58132f8-small.jpg,347,360,347,360,241,250,GrEdP,Hong Kong
G4835-Mb5eO,G4835,True,Cactus Canyon,,CC,1,4445,1998-01-01,1998,ss,dmd,4,,,Bally,Bally Manufacturing Co.,Backglass,backglass,https://img.opdb.org/b4f35113-1e17-442e-84ac-f70845e02ca4-medium.jpg,https://img.opdb.org/b4f35113-1e17-442e-84ac-f70845e02ca4-large.jpg,https://img.opdb.org/b4f35113-1e17-442e-84ac-f70845e02ca4-small.jpg,640,438,877,600,250,171,G4835,Cactus Canyon
G5nDL-M2YZ5,G5nDL,True,Dancing Dolls,,,1,634,1960-05-01,1960,em,lights,1,,,Gottlieb,D. Gottlieb & Co.,Backglass,backglass,https://img.opdb.org/78dd09d9-930a-41f8-bd53-b4b507cf2309-medium.jpg,https://img.opdb.org/78dd09d9-930a-41f8-bd53-b4b507cf2309-large.jpg,https://img.opdb.org/78dd09d9-930a-41f8-bd53-b4b507cf2309-small.jpg,600,540,600,540,250,225,G5nDL,Dancing Dolls
G4P3n-MYeon,G4P3n,True,Rocket Ship,,,1,1990,1958-03-01,1958,em,lights,1,,,Gottlieb,D. Gottlieb & Co.,Backglass,backglass,https://img.opdb.org/865914e3-2519-464d-88f2-e4f26e71fd35-medium.jpg,https://img.opdb.org/865914e3-2519-464d-88f2-e4f26e71fd35-large.jpg,https://img.opdb.org/865914e3-2519-464d-88f2-e4f26e71fd35-small.jpg,640,480,800,600,250,188,G4P3n,Rocket Ship
G5DeY-MNEXX,G5DeY,True,Dancing Lady,,,1,635,1966-11-01,1966,em,reels,4,,,Gottlieb,D. Gottlieb & Co.,Backglass,backglass,https://img.opdb.org/c3c3b837-2d8e-4a8f-b385-fb2fa75d0c18-medium.jpg,https://img.opdb.org/c3c3b837-2d8e-4a8f-b385-fb2fa75d0c18-large.jpg,https://img.opdb.org/c3c3b837-2d8e-4a8f-b385-fb2fa75d0c18-small.jpg,640,561,640,561,250,219,G5DeY,Dancing Lady
G5DYX-M0oVW,G5DYX,True,Class of 1812,,C1812,1,528,1991-01-08,1991,ss,alphanumeric,4,,monster ,Gottlieb,D. Gottlieb & Co.,Backglass,backglass,https://img.opdb.org/b36c8db0-2d71-4241-abf8-e4071a8c4ef4-medium.jpg,https://img.opdb.org/b36c8db0-2d71-4241-abf8-e4071a8c4ef4-large.jpg,https://img.opdb.org/b36c8db0-2d71-4241-abf8-e4071a8c4ef4-small.jpg,640,512,750,600,250,200,G5DYX,Class of 1812
GryO2-MjB39,GryO2,True,Star Trek,,,1,2354,1971-03-01,1971,em,reels,1,Add-a-ball ,,Gottlieb,D. Gottlieb & Co.,Backglass,backglass,https://img.opdb.org/d59f6aaf-dd06-4be1-95df-26cff179c329-medium.jpg,https://img.opdb.org/d59f6aaf-dd06-4be1-95df-26cff179c329-large.jpg,https://img.opdb.org/d59f6aaf-dd06-4be1-95df-26cff179c329-small.jpg,315,342,315,342,231,250,GryO2,4 Square / Astro
GRLy6-MnKV7,GRLy6,True,Universe,,,1,2705,1959-09-01,1959,em,reels,1,,,Gottlieb,D. Gottlieb & Co.,Backglass,backglass,https://img.opdb.org/f31c7701-5c42-4033-bf59-f2a8ae796b9f-medium.jpg,https://img.opdb.org/f31c7701-5c42-4033-bf59-f2a8ae796b9f-large.jpg,https://img.opdb.org/f31c7701-5c42-4033-bf59-f2a8ae796b9f-small.jpg,568,600,568,600,237,250,GRLy6,Universe
GWyqq-Mq13Y,GWyqq,True,Buffalo Bill,,,1,395,1950-05-01,1950,em,lights,1,,,Gottlieb,D. Gottlieb & Co.,Backglass,backglass,https://img.opdb.org/c5acb57e-8790-460b-9cdd-ed9e8e97773e-medium.jpg,https://img.opdb.org/c5acb57e-8790-460b-9cdd-ed9e8e97773e-large.jpg,https://img.opdb.org/c5acb57e-8790-460b-9cdd-ed9e8e97773e-small.jpg,291,325,291,325,224,250,GWyqq,Buffalo Bill
GRVZ8-M5RO0,GRVZ8,True,Four Million B.C.,,4MBC,1,935,1971-05-01,1971,em,reels,4,,,Bally,Bally Manufacturing Co.,Backglass,backglass,https://img.opdb.org/fa110498-6be0-4000-9718-ba765e94c93b-medium.jpg,https://img.opdb.org/fa110498-6be0-4000-9718-ba765e94c93b-large.jpg,https://img.opdb.org/fa110498-6be0-4000-9718-ba765e94c93b-small.jpg,640,512,750,600,250,200,GRVZ8,Four Million B.C.
GRw0r-Mp42p,GRw0r,True,Earthshaker,,ES,1,753,1989-02-01,1989,ss,alphanumeric,4,,,Williams,"Williams Electronic Games, Inc.",Backglass,backglass,https://img.opdb.org/f0924f5b-9860-4309-8173-2cfc964a87cd-medium.jpg,https://img.opdb.org/f0924f5b-9860-4309-8173-2cfc964a87cd-large.jpg,https://img.opdb.org/f0924f5b-9860-4309-8173-2cfc964a87cd-small.jpg,640,390,900,549,250,153,GRw0r,Earthshaker
GrlPK-Mx0By,GrlPK,True,Spirit of 76,,,1,2293,1975-01-01,1975,em,reels,4,Replay ,,Gottlieb,D. Gottlieb & Co.,Backglass,backglass,https://img.opdb.org/39cada95-9f37-482f-8003-310a1c50c4ac-medium.jpg,https://img.opdb.org/39cada95-9f37-482f-8003-310a1c50c4ac-large.jpg,https://img.opdb.org/39cada95-9f37-482f-8003-310a1c50c4ac-small.jpg,640,554,693,600,250,216,GrlPK,Spirit of 67 / Pioneer / New York
G5nDZ-M9RoK,G5nDZ,True,Flipper Parade,,,1,895,1961-04-01,1961,em,reels,1,Add-a-ball ,,Gottlieb,D. Gottlieb & Co.,Backglass,backglass,https://img.opdb.org/98b9c44b-9c76-4f20-bf7f-873b7b30cc4d-medium.jpg,https://img.opdb.org/98b9c44b-9c76-4f20-bf7f-873b7b30cc4d-large.jpg,https://img.opdb.org/98b9c44b-9c76-4f20-bf7f-873b7b30cc4d-small.jpg,640,480,800,600,250,188,G5nDZ,Flipper Parade
GR9lZ-MkP2j,GR9lZ,True,Banzai Run,,BR,1,175,1988-05-01,1988,ss,alphanumeric,4,,,Williams,"Williams Electronic Games, Inc.",Backglass,backglass,https://img.opdb.org/5ebefeb1-0420-41bd-8746-1a4b849176ec-medium.jpg,https://img.opdb.org/5ebefeb1-0420-41bd-8746-1a4b849176ec-large.jpg,https://img.opdb.org/5ebefeb1-0420-41bd-8746-1a4b849176ec-small.jpg,640,311,900,438,250,122,GR9lZ,Banzai Run
GrlB1-MW9Nd,GrlB1,True,Corral,,,1,569,1961-09-01,1961,em,reels,1,,,Gottlieb,D. Gottlieb & Co.,Backglass,backglass,https://img.opdb.org/81b59b4a-1d14-4b6f-b17a-82e34d5fc732-medium.jpg,https://img.opdb.org/81b59b4a-1d14-4b6f-b17a-82e34d5fc732-large.jpg,https://img.opdb.org/81b59b4a-1d14-4b6f-b17a-82e34d5fc732-small.jpg,548,600,548,600,228,250,GrlB1,Corral
GrxPP-Ml91r,GrxPP,True,Black Knight 2000,,BK2K,1,311,1989-01-04,1989,ss,alphanumeric,4,,,Williams,"Williams Electronic Games, Inc.",Backglass,backglass,https://img.opdb.org/24955239-a8b7-41ae-b8f6-30d8167dc655-medium.jpg,https://img.opdb.org/24955239-a8b7-41ae-b8f6-30d8167dc655-large.jpg,https://img.opdb.org/24955239-a8b7-41ae-b8f6-30d8167dc655-small.jpg,640,469,819,600,250,183,GrxPP,Black Knight 2000
G5p6d-MdEVb,G5p6d,True,Lancers,,,1,1410,1961-08-01,1961,em,reels,2,,,Gottlieb,D. Gottlieb & Co.,Backglass,backglass,https://img.opdb.org/4bf58513-9d93-4d3e-a43c-b01b4fcd428e-medium.jpg,https://img.opdb.org/4bf58513-9d93-4d3e-a43c-b01b4fcd428e-large.jpg,https://img.opdb.org/4bf58513-9d93-4d3e-a43c-b01b4fcd428e-small.jpg,640,485,700,530,250,189,G5p6d,Lancers
G5vO1-MKNYE,G5vO1,True,Honey,,,1,1230,1972-05-01,1972,em,reels,4,,,Williams,"Williams Electronic Games, Inc.",Backglass,backglass,https://img.opdb.org/3e0940b1-fccf-41e9-b1ca-33fc03826e80-medium.jpg,https://img.opdb.org/3e0940b1-fccf-41e9-b1ca-33fc03826e80-large.jpg,https://img.opdb.org/3e0940b1-fccf-41e9-b1ca-33fc03826e80-small.jpg,573,531,573,531,250,232,G5vO1,Honey
GrNpx-M2YZq,GrNpx,True,Skateball,,,1,2170,1980-04-30,1980,ss,alphanumeric,4,,,Bally,Bally Manufacturing Co.,Backglass,backglass,https://img.opdb.org/64091b32-47b8-495b-8c7d-87a8da059fc0-medium.jpg,https://img.opdb.org/64091b32-47b8-495b-8c7d-87a8da059fc0-large.jpg,https://img.opdb.org/64091b32-47b8-495b-8c7d-87a8da059fc0-small.jpg,640,504,713,562,250,197,GrNpx,Skateball
GrleW-MYeod,GrleW,True,Strikes and Spares,,,1,2406,1978-06-01,1978,ss,alphanumeric,4,,,Bally,Bally Manufacturing Co.,Backglass,backglass,https://img.opdb.org/674c2ab3-beb5-4569-9754-cd3cc8c8c232-medium.jpg,https://img.opdb.org/674c2ab3-beb5-4569-9754-cd3cc8c8c232-large.jpg,https://img.opdb.org/674c2ab3-beb5-4569-9754-cd3cc8c8c232-small.jpg,640,485,792,600,250,189,GrleW,Strikes and Spares
G5Dz7-Mq139,G5Dz7,True,Funhouse,,FH,1,966,1990-11-01,1990,ss,alphanumeric,4,,,Williams,"Williams Electronic Games, Inc.",Backglass,backglass,https://img.opdb.org/6ff7016e-5d1c-4615-b9c8-2aa6d7979b0d-medium.jpg,https://img.opdb.org/6ff7016e-5d1c-4615-b9c8-2aa6d7979b0d-large.jpg,https://img.opdb.org/6ff7016e-5d1c-4615-b9c8-2aa6d7979b0d-small.jpg,640,437,878,600,250,171,G5Dz7,Funhouse
G4xlK-Mo163,G4xlK,True,Sky Jump,,,1,2195,1974-05-01,1974,em,reels,1,Replay ,,Gottlieb,D. Gottlieb & Co.,Backglass,backglass,https://img.opdb.org/211e188d-1d40-49e2-a7fa-c6940a4c973e-medium.jpg,https://img.opdb.org/211e188d-1d40-49e2-a7fa-c6940a4c973e-large.jpg,https://img.opdb.org/211e188d-1d40-49e2-a7fa-c6940a4c973e-small.jpg,588,600,588,600,245,250,G4xlK,Sky Jump / Free Fall
G4qdD-MrR3Z,G4qdD,True,Pinball Circus,,,1,4354,1994-06-01,1994,ss,dmd,4,,,Bally,Bally Manufacturing Co.,Backglass,backglass,https://img.opdb.org/6129b674-7ff5-4e96-8eb9-c772e18126ee-medium.jpg,https://img.opdb.org/6129b674-7ff5-4e96-8eb9-c772e18126ee-large.jpg,https://img.opdb.org/6129b674-7ff5-4e96-8eb9-c772e18126ee-small.jpg,640,300,664,311,250,117,G4qdD,Pinball Circus
G4qX5-Mz2Pp,G4qX5,True,KISS (Pro),,KISS,1,6265,2015-05-01,2015,ss,dmd,4,Pro edition ,licensed music ,Stern,"Stern Pinball, Inc.",Backglass,backglass,https://img.opdb.org/eda6d53c-8e63-419a-bbda-4386ab65ada9-medium.jpg,https://img.opdb.org/eda6d53c-8e63-419a-bbda-4386ab65ada9-large.jpg,https://img.opdb.org/eda6d53c-8e63-419a-bbda-4386ab65ada9-small.jpg,640,483,795,600,250,189,G4qX5,KISS
G5W7q-M3dbp,G5W7q,True,Glamor,,,1,1012,1951-07-01,1951,em,lights,1,,,Gottlieb,D. Gottlieb & Co.,Backglass,backglass,https://img.opdb.org/621f5a91-eada-4ab6-bf1b-0abb31a45c81-medium.jpg,https://img.opdb.org/621f5a91-eada-4ab6-bf1b-0abb31a45c81-large.jpg,https://img.opdb.org/621f5a91-eada-4ab6-bf1b-0abb31a45c81-small.jpg,299,285,299,285,250,238,G5W7q,Glamor
G4Pwx-MXrWn,G4Pwx,True,Gun Club,,,1,1096,1953-10-01,1953,em,reels,1,,,Williams,"Williams Electronic Games, Inc.",Backglass,backglass,https://img.opdb.org/738d5977-b64f-486c-93e0-e6ccb880c369-medium.jpg,https://img.opdb.org/738d5977-b64f-486c-93e0-e6ccb880c369-large.jpg,https://img.opdb.org/738d5977-b64f-486c-93e0-e6ccb880c369-small.jpg,590,640,801,869,231,250,G4Pwx,Gun Club
GR9nJ-M1rb3,GR9nJ,True,Texan,,,1,2525,1960-04-01,1960,em,reels,4,,,Gottlieb,D. Gottlieb & Co.,Backglass,backglass,https://img.opdb.org/2814e058-6bd6-45bb-9f90-ea38f91a7745-medium.jpg,https://img.opdb.org/2814e058-6bd6-45bb-9f90-ea38f91a7745-large.jpg,https://img.opdb.org/2814e058-6bd6-45bb-9f90-ea38f91a7745-small.jpg,512,437,512,437,250,213,GR9nJ,Texan
GrX09-M85bb,GrX09,True,Hurricane,,,1,1257,1991-08-08,1991,ss,dmd,4,,,Williams,"Williams Electronic Games, Inc.",Backglass,backglass,https://img.opdb.org/a00a0736-8771-4208-862d-6e28b1faf918-medium.jpg,https://img.opdb.org/a00a0736-8771-4208-862d-6e28b1faf918-large.jpg,https://img.opdb.org/a00a0736-8771-4208-862d-6e28b1faf918-small.jpg,463,324,463,324,250,175,GrX09,Hurricane
G4dvK-MvBZb,G4dvK,True,Hot Diggity,,,1,1242,1956-05-01,1956,em,lights,1,,,Williams,"Williams Electronic Games, Inc.",Backglass,backglass,https://img.opdb.org/63f79999-672f-44ff-9d8f-00007a83a5e4-medium.jpg,https://img.opdb.org/63f79999-672f-44ff-9d8f-00007a83a5e4-large.jpg,https://img.opdb.org/63f79999-672f-44ff-9d8f-00007a83a5e4-small.jpg,422,435,422,435,242,250,G4dvK,Hot Diggity
G4Xod-M5Rv0,G4Xod,True,Silver,,,1,2144,1957-08-01,1957,em,lights,1,,,Gottlieb,D. Gottlieb & Co.,Backglass,backglass,https://img.opdb.org/201663c1-a74d-4c5f-b1b1-766ec602644f-medium.jpg,https://img.opdb.org/201663c1-a74d-4c5f-b1b1-766ec602644f-large.jpg,https://img.opdb.org/201663c1-a74d-4c5f-b1b1-766ec602644f-small.jpg,597,600,597,600,249,250,G4Xod,Silver
GRLKd-Mp46p,GRLKd,True,Spring Break,,,1,2324,1987-01-04,1987,ss,alphanumeric,4,,,Gottlieb,D. Gottlieb & Co.,Backglass,backglass,https://img.opdb.org/e03aa261-ee68-4d8a-9ae2-0cd06394f9d3-medium.jpg,https://img.opdb.org/e03aa261-ee68-4d8a-9ae2-0cd06394f9d3-large.jpg,https://img.opdb.org/e03aa261-ee68-4d8a-9ae2-0cd06394f9d3-small.jpg,640,484,794,600,250,189,GRLKd,Spring Break
GrXZE-Mx0py,GrXZE,True,Time Tunnel,,,1,2566,1971-02-01,1971,em,reels,4,,,Bally,Bally Manufacturing Co.,Backglass,backglass,https://img.opdb.org/9607c0c2-01c3-4803-b747-425a7c3ee3cb-medium.jpg,https://img.opdb.org/9607c0c2-01c3-4803-b747-425a7c3ee3cb-large.jpg,https://img.opdb.org/9607c0c2-01c3-4803-b747-425a7c3ee3cb-small.jpg,640,571,673,600,250,223,GrXZE,Time Tunnel
GrqL6-MyNxP,GrqL6,True,Spot Pool,,,1,2316,1976-03-01,1976,em,reels,1,Add-a-ball ,,Gottlieb,D. Gottlieb & Co.,Backglass,backglass,https://img.opdb.org/addb15ab-24d3-40e8-981d-4d2ba820ba4b-medium.jpg,https://img.opdb.org/addb15ab-24d3-40e8-981d-4d2ba820ba4b-large.jpg,https://img.opdb.org/addb15ab-24d3-40e8-981d-4d2ba820ba4b-small.jpg,550,592,550,592,232,250,GrqL6,Bank Shot / Sure Shot
GRpZ2-MkP3j,GRpZ2,True,Kicker,,,1,1364,1977-02-01,1977,em,reels,1,Add-a-ball ,,Gottlieb,D. Gottlieb & Co.,Backglass,backglass,https://img.opdb.org/5c80d733-4298-4206-b049-a7a83d1b843f-medium.jpg,https://img.opdb.org/5c80d733-4298-4206-b049-a7a83d1b843f-large.jpg,https://img.opdb.org/5c80d733-4298-4206-b049-a7a83d1b843f-small.jpg,462,434,462,434,250,235,GRpZ2,Abra Ca Dabra / Team One
Gr26x-MW9kd,Gr26x,True,Fairway,,,1,814,1953-06-01,1953,em,lights,1,,,Williams,"Williams Electronic Games, Inc.",Backglass,backglass,https://img.opdb.org/e8214d74-d0ff-4722-a685-8e112eef7443-medium.jpg,https://img.opdb.org/e8214d74-d0ff-4722-a685-8e112eef7443-large.jpg,https://img.opdb.org/e8214d74-d0ff-4722-a685-8e112eef7443-small.jpg,450,440,450,440,250,244,Gr26x,Fairway
G4jxo-MOE5v,G4jxo,True,Whoopee,,,1,2772,1964-10-01,1964,em,reels,4,,,Williams,"Williams Electronic Games, Inc.",Backglass,backglass,https://img.opdb.org/2baf3ee7-6ea9-4bf0-b482-a441979dadf0-medium.jpg,https://img.opdb.org/2baf3ee7-6ea9-4bf0-b482-a441979dadf0-large.jpg,https://img.opdb.org/2baf3ee7-6ea9-4bf0-b482-a441979dadf0-small.jpg,617,489,617,489,250,198,G4jxo,Whoopee
G4jzL-MwN5n,G4jzL,True,Wild Card,,,1,2778,1977-10-01,1977,em,reels,1,,,Williams,"Williams Electronic Games, Inc.",Backglass,backglass,https://img.opdb.org/466ee7c2-5927-4c54-9303-995e561eb2ac-medium.jpg,https://img.opdb.org/466ee7c2-5927-4c54-9303-995e561eb2ac-large.jpg,https://img.opdb.org/466ee7c2-5927-4c54-9303-995e561eb2ac-small.jpg,567,640,831,939,222,250,G4jzL,Wild Card
GR6DZ-MYejd,GR6DZ,True,Pin-Up,,,1,1789,1975-01-04,1975,em,reels,1,Add-a-ball ,,Gottlieb,D. Gottlieb & Co.,Backglass,backglass,https://img.opdb.org/991e2b22-7801-4b14-ab64-1e3f1e51fb07-medium.jpg,https://img.opdb.org/991e2b22-7801-4b14-ab64-1e3f1e51fb07-large.jpg,https://img.opdb.org/991e2b22-7801-4b14-ab64-1e3f1e51fb07-small.jpg,500,485,500,485,250,243,GR6DZ,King Pin / Pin-up
GRveZ-MNE38,GRveZ,True,Captain Fantastic and the Brown Dirt Cowboy,Captain Fantastic,CF,1,438,1975-09-01,1975,em,reels,4,,music ,Bally,Bally Manufacturing Co.,Backglass,backglass,https://img.opdb.org/4f365d7d-bf6b-48b6-899a-a093a82fca54-medium.jpg,https://img.opdb.org/4f365d7d-bf6b-48b6-899a-a093a82fca54-large.jpg,https://img.opdb.org/4f365d7d-bf6b-48b6-899a-a093a82fca54-small.jpg,640,480,800,600,250,188,GRveZ,Captain Fantastic and the Brown Dirt Cowboy
G4qzZ-M0oWR,G4qzZ,True,Jet Spin,,,1,1290,1977-10-01,1977,em,reels,4,,,Gottlieb,D. Gottlieb & Co.,Backglass,backglass,https://img.opdb.org/05775cee-9308-400d-8529-40748ce020ec-medium.jpg,https://img.opdb.org/05775cee-9308-400d-8529-40748ce020ec-large.jpg,https://img.opdb.org/05775cee-9308-400d-8529-40748ce020ec-small.jpg,450,600,450,600,188,250,G4qzZ,Jet Spin / Super Spin
G4k30-MnK6N,G4k30,True,Op-Pop-Pop,,,1,1722,1969-04-01,1969,em,reels,1,,,Bally,Bally Manufacturing Co.,Backglass,backglass,https://img.opdb.org/21f18c11-ea7f-43dd-bb90-f3c772de0cac-medium.jpg,https://img.opdb.org/21f18c11-ea7f-43dd-bb90-f3c772de0cac-large.jpg,https://img.opdb.org/21f18c11-ea7f-43dd-bb90-f3c772de0cac-small.jpg,536,600,536,600,223,250,G4k30,Op-Pop-Pop
GR6kW-Mo1W3,GR6kW,True,Cheetah,,,1,500,1980-06-01,1980,ss,alphanumeric,4,Widebody ,,Stern,"Stern Pinball, Inc.",Backglass,backglass,https://img.opdb.org/5c543318-7bb1-4e63-ba38-68ad89a17a13-medium.jpg,https://img.opdb.org/5c543318-7bb1-4e63-ba38-68ad89a17a13-large.jpg,https://img.opdb.org/5c543318-7bb1-4e63-ba38-68ad89a17a13-small.jpg,640,480,800,600,250,188,GR6kW,Cheetah
GrZ1k-MrRKZ,GrZ1k,True,Centigrade 37,,C37,1,480,1977-08-01,1977,em,reels,1,,,Gottlieb,D. Gottlieb & Co.,Backglass,backglass,https://img.opdb.org/72ab60e6-637c-4466-8e4d-8226d68a34fe-medium.jpg,https://img.opdb.org/72ab60e6-637c-4466-8e4d-8226d68a34fe-large.jpg,https://img.opdb.org/72ab60e6-637c-4466-8e4d-8226d68a34fe-small.jpg,593,640,593,640,231,250,GrZ1k,Centigrade 37
G4kLJ-Mz2Xp,G4kLJ,True,Super Circus,,,1,2430,1957-07-01,1957,em,reels,2,,,Gottlieb,D. Gottlieb & Co.,Backglass,backglass,https://img.opdb.org/b62df9ee-d4c5-466b-babe-d7f28d262b89-medium.jpg,https://img.opdb.org/b62df9ee-d4c5-466b-babe-d7f28d262b89-large.jpg,https://img.opdb.org/b62df9ee-d4c5-466b-babe-d7f28d262b89-small.jpg,640,480,640,480,250,188,G4kLJ,Super Circus
G5D9e-M4owj,G5D9e,True,Swing-Along,,,1,2484,1963-07-01,1963,em,reels,2,,,Gottlieb,D. Gottlieb & Co.,Backglass,backglass,https://img.opdb.org/68ca2aa4-b8b7-408c-881c-761129f0e154-medium.jpg,https://img.opdb.org/68ca2aa4-b8b7-408c-881c-761129f0e154-large.jpg,https://img.opdb.org/68ca2aa4-b8b7-408c-881c-761129f0e154-small.jpg,640,544,725,616,250,212,G5D9e,Swing-Along
G5vKP-M3d8p,G5vKP,True,Round Up,,,1,2026,1971-07-01,1971,em,reels,2,,,Bally,Bally Manufacturing Co.,Backglass,backglass,https://img.opdb.org/a371d7df-2115-4ccb-b330-77059cc88348-medium.jpg,https://img.opdb.org/a371d7df-2115-4ccb-b330-77059cc88348-large.jpg,https://img.opdb.org/a371d7df-2115-4ccb-b330-77059cc88348-small.jpg,640,547,801,685,250,214,G5vKP,Round Up
G5n38-M1rw3,G5n38,True,Millionaire,,MIL,1,1597,1987-01-01,1987,ss,alphanumeric,4,,,Williams,"Williams Electronic Games, Inc.",Backglass,backglass,https://img.opdb.org/75a385ba-47d0-437f-925b-1da43277a6a9-medium.jpg,https://img.opdb.org/75a385ba-47d0-437f-925b-1da43277a6a9-large.jpg,https://img.opdb.org/75a385ba-47d0-437f-925b-1da43277a6a9-small.jpg,640,432,888,600,250,169,G5n38,Millionaire
Grlxp-MVKBW,Grlxp,True,Elvira and the Party Monsters,,EATPM,1,782,1989-01-01,1989,ss,alphanumeric,4,,,Bally,Bally Manufacturing Co.,Backglass,backglass,https://img.opdb.org/15dbc0cd-5963-4a44-9bcd-3474ad9c05db-medium.jpg,https://img.opdb.org/15dbc0cd-5963-4a44-9bcd-3474ad9c05db-large.jpg,https://img.opdb.org/15dbc0cd-5963-4a44-9bcd-3474ad9c05db-small.jpg,640,475,808,600,250,186,Grlxp,Elvira and the Party Monsters
GR66d-M5Rw0,GR66d,True,Lightning Ball,,,1,1442,1959-10-01,1959,em,lights,1,,,Gottlieb,D. Gottlieb & Co.,Backglass,backglass,https://img.opdb.org/4c5e31d8-81e1-4e53-b44c-922053367045-medium.jpg,https://img.opdb.org/4c5e31d8-81e1-4e53-b44c-922053367045-large.jpg,https://img.opdb.org/4c5e31d8-81e1-4e53-b44c-922053367045-small.jpg,565,600,565,600,236,250,GR66d,Lightning Ball
GrEd1-Mx0ny,GrEd1,True,Spark Plugs,,,1,2267,1951-09-01,1951,em,lights,1,,,Williams,"Williams Electronic Games, Inc.",Backglass,backglass,https://img.opdb.org/e8fd52c5-6f12-4305-ae63-00885937d577-medium.jpg,https://img.opdb.org/e8fd52c5-6f12-4305-ae63-00885937d577-large.jpg,https://img.opdb.org/e8fd52c5-6f12-4305-ae63-00885937d577-small.jpg,640,625,800,781,250,244,GrEd1,Spark Plugs
GRoNB-MP357,GRoNB,True,Cinderella,,,1,512,1948-01-01,1948,em,lights,1,,,Gottlieb,D. Gottlieb & Co.,Backglass,backglass,https://img.opdb.org/102ade4d-c93e-482b-80b2-635341dae523-medium.jpg,https://img.opdb.org/102ade4d-c93e-482b-80b2-635341dae523-large.jpg,https://img.opdb.org/102ade4d-c93e-482b-80b2-635341dae523-small.jpg,567,588,567,588,241,250,GRoNB,Cinderella
GRLXd-ME07p,GRLXd,True,Supersonic,,,1,2455,1979-10-06,1979,ss,alphanumeric,4,,,Bally,Bally Manufacturing Co.,Backglass,backglass,https://img.opdb.org/16b818a5-be53-46a4-8d76-6b61c4aebbfa-medium.jpg,https://img.opdb.org/16b818a5-be53-46a4-8d76-6b61c4aebbfa-large.jpg,https://img.opdb.org/16b818a5-be53-46a4-8d76-6b61c4aebbfa-small.jpg,640,480,800,600,250,188,GRLXd,Supersonic
GrEBz-MBR3N,GrEBz,True,Bad Cats,,BC,1,127,1989-01-01,1989,ss,alphanumeric,4,,,Williams,"Williams Electronic Games, Inc.",Backglass,backglass,https://img.opdb.org/1d7aa1b0-2c78-4566-a15a-4f33862312c4-medium.jpg,https://img.opdb.org/1d7aa1b0-2c78-4566-a15a-4f33862312c4-large.jpg,https://img.opdb.org/1d7aa1b0-2c78-4566-a15a-4f33862312c4-small.jpg,640,430,893,600,250,168,GrEBz,Bad Cats
