,opdb_id,is_machine,name,common_name,shortname,physical_machine,ipdb_id,manufacture_date,type,display,player_count,features,keywords,description,created_at,updated_at,manufacturer_id,manufacturer_name,manufacturer_full_name,manufacturer_created_at,manufacturer_updated_at,is_alias,title,primary,images_type,urls_medium,urls_large,urls_small,sizes_medium_width,sizes_medium_height,sizes_large_width,sizes_large_height,sizes_small_width,sizes_small_height
1095,G5Lvz-MQkvB,True,Varkon,,,1.0,2721.0,1982-01-09,ss,alphanumeric,2.0,,,,2018-03-11,2018-04-09,7,Williams,"Williams Electronic Games, Inc.",2018-03-11,2018-03-11,,Backglass,1.0,backglass,https://img.opdb.org/45fbe5e5-b466-4eaa-bf0a-dd7b64ac867d-medium.jpg,https://img.opdb.org/45fbe5e5-b466-4eaa-bf0a-dd7b64ac867d-large.jpg,https://img.opdb.org/45fbe5e5-b466-4eaa-bf0a-dd7b64ac867d-small.jpg,640.0,375.0,900.0,527.0,250.0,146.0
1096,GrdqX-MLW81,True,Gaucho,,,1.0,988.0,1963-01-01,em,reels,4.0,,,,2018-03-11,2018-05-12,2,Gottlieb,D. Gottlieb & Co.,2018-03-11,2018-03-11,,Backglass,1.0,backglass,https://img.opdb.org/bd0a2220-da88-43c5-9327-c6373511b215-medium.jpg,https://img.opdb.org/bd0a2220-da88-43c5-9327-c6373511b215-large.jpg,https://img.opdb.org/bd0a2220-da88-43c5-9327-c6373511b215-small.jpg,400.0,389.0,400.0,389.0,250.0,243.0
1097,Grep0-MDlv7,True,Hot Tip (EM),,HT,1.0,1251.0,1977-06-01,em,reels,4.0,,,,2018-03-11,2018-03-20,7,Williams,"Williams Electronic Games, Inc.",2018-03-11,2018-03-11,,Backglass,1.0,backglass,https://img.opdb.org/fd16b566-d9c5-40a9-a91c-d6c7c56f65cd-medium.jpg,https://img.opdb.org/fd16b566-d9c5-40a9-a91c-d6c7c56f65cd-large.jpg,https://img.opdb.org/fd16b566-d9c5-40a9-a91c-d6c7c56f65cd-small.jpg,483.0,426.0,483.0,426.0,250.0,220.0
1098,G5wJo-MQdvv,True,Time Warp,,,1.0,2568.0,1979-09-01,ss,alphanumeric,4.0,,,,2018-03-11,2018-04-21,7,Williams,"Williams Electronic Games, Inc.",2018-03-11,2018-03-11,,Backglass,1.0,backglass,https://img.opdb.org/b5b8ad40-7ee2-41cc-84cf-c973e60dc811-medium.jpg,https://img.opdb.org/b5b8ad40-7ee2-41cc-84cf-c973e60dc811-large.jpg,https://img.opdb.org/b5b8ad40-7ee2-41cc-84cf-c973e60dc811-small.jpg,640.0,540.0,711.0,600.0,250.0,211.0
1099,Grd2o-MQK8Z,True,Transformers The Pin,,,1.0,5861.0,2012-01-01,ss,dmd,4.0,Home model ,movie ,,2018-03-11,2018-03-17,12,Stern,"Stern Pinball, Inc.",2018-03-11,2018-03-11,,Backglass,1.0,backglass,https://img.opdb.org/703efd12-5dc1-456b-80c2-cfb50e5d8403-medium.jpg,https://img.opdb.org/703efd12-5dc1-456b-80c2-cfb50e5d8403-large.jpg,https://img.opdb.org/703efd12-5dc1-456b-80c2-cfb50e5d8403-small.jpg,640.0,492.0,780.0,600.0,250.0,192.0
1100,G43z8-MLO8j,True,Playboy,,,1.0,2043.0,1967-11-01,em,reels,2.0,,,,2018-03-11,2018-05-09,36,Rally,Rally Play Company,2018-03-11,2018-03-11,,Backglass,1.0,backglass,https://img.opdb.org/d3cb5490-5c82-4c08-8a78-e270817fb3a1-medium.jpg,https://img.opdb.org/d3cb5490-5c82-4c08-8a78-e270817fb3a1-large.jpg,https://img.opdb.org/d3cb5490-5c82-4c08-8a78-e270817fb3a1-small.jpg,640.0,504.0,762.0,600.0,250.0,197.0
1101,GRny1-MDbBZ,True,Nine Sisters,,,1.0,1679.0,1953-12-01,em,lights,1.0,,,,2018-03-11,2018-05-14,7,Williams,"Williams Electronic Games, Inc.",2018-03-11,2018-03-11,,Backglass,1.0,backglass,https://img.opdb.org/cf005c6a-4b98-4d0f-a60d-2e9893601da5-medium.jpg,https://img.opdb.org/cf005c6a-4b98-4d0f-a60d-2e9893601da5-large.jpg,https://img.opdb.org/cf005c6a-4b98-4d0f-a60d-2e9893601da5-small.jpg,625.0,640.0,750.0,768.0,244.0,250.0
1102,G59y1-MQ2VY,True,Ski Jump,,,1.0,3637.0,1978-01-01,ss,alphanumeric,1.0,,,,2018-03-11,2018-04-25,11,Zaccaria,Zaccaria,2018-03-11,2018-03-11,,Backglass,1.0,backglass,https://img.opdb.org/6ea992b8-75a7-4f8b-b997-3d7dd23e40d4-medium.jpg,https://img.opdb.org/6ea992b8-75a7-4f8b-b997-3d7dd23e40d4-large.jpg,https://img.opdb.org/6ea992b8-75a7-4f8b-b997-3d7dd23e40d4-small.jpg,511.0,640.0,675.0,845.0,200.0,250.0
1103,G5V8q-MQYZ6,True,Full Throttle,,FTH,1.0,6301.0,2015-01-01,ss,lcd,4.0,Widebody ,,,2018-03-11,2018-03-18,96,Heighway Pinball,Heighway Pinball,2018-03-11,2018-03-11,,Backglass,1.0,backglass,https://img.opdb.org/7977db09-c94e-4640-b6ff-6215027a1493-medium.jpg,https://img.opdb.org/7977db09-c94e-4640-b6ff-6215027a1493-large.jpg,https://img.opdb.org/7977db09-c94e-4640-b6ff-6215027a1493-small.jpg,550.0,431.0,550.0,431.0,250.0,196.0
1104,GrJxV-MJNZ2,True,T.K.O.,,TKO,1.0,4599.0,1979-03-01,em,reels,1.0,,,,2018-03-11,2018-04-21,2,Gottlieb,D. Gottlieb & Co.,2018-03-11,2018-03-11,,Backglass,1.0,backglass,https://img.opdb.org/d176189c-8d38-4d89-afc7-19d6aebe8631-medium.jpg,https://img.opdb.org/d176189c-8d38-4d89-afc7-19d6aebe8631-large.jpg,https://img.opdb.org/d176189c-8d38-4d89-afc7-19d6aebe8631-small.jpg,512.0,567.0,512.0,567.0,226.0,250.0
1105,GrZY2-ML0Rb,True,Star Gazer,,,1.0,2346.0,1980-01-08,ss,alphanumeric,4.0,,,,2018-03-11,2018-04-11,12,Stern,"Stern Pinball, Inc.",2018-03-11,2018-03-11,,Backglass,1.0,backglass,https://img.opdb.org/07cc21ff-1023-474c-8a68-2c160943069e-medium.jpg,https://img.opdb.org/07cc21ff-1023-474c-8a68-2c160943069e-large.jpg,https://img.opdb.org/07cc21ff-1023-474c-8a68-2c160943069e-small.jpg,320.0,287.0,320.0,287.0,250.0,224.0
1106,G4lVe-MQjwb,True,Mach 2,,,1.0,4617.0,1994-01-01,ss,dmd,4.0,,,,2018-03-11,2018-03-31,47,Spinball,Spinball,2018-03-11,2018-03-11,,Backglass,1.0,backglass,https://img.opdb.org/3b67884a-b1b5-45ec-bcb9-8b735bb9a827-medium.jpg,https://img.opdb.org/3b67884a-b1b5-45ec-bcb9-8b735bb9a827-large.jpg,https://img.opdb.org/3b67884a-b1b5-45ec-bcb9-8b735bb9a827-small.jpg,640.0,533.0,720.0,600.0,250.0,208.0
1107,GRVdN-MLnY4,True,Harbor Lites,,,1.0,1121.0,1956-02-01,em,lights,1.0,,,,2018-03-11,2018-05-13,2,Gottlieb,D. Gottlieb & Co.,2018-03-11,2018-03-11,,Backglass,1.0,backglass,https://img.opdb.org/cbc47948-33ef-4749-aef0-a0658837584d-medium.jpg,https://img.opdb.org/cbc47948-33ef-4749-aef0-a0658837584d-large.jpg,https://img.opdb.org/cbc47948-33ef-4749-aef0-a0658837584d-small.jpg,521.0,566.0,521.0,566.0,230.0,250.0
1108,Gryd3-MLqjd,True,Comet,,CMT,1.0,548.0,1985-06-01,ss,alphanumeric,4.0,,,,2018-03-11,2018-04-06,7,Williams,"Williams Electronic Games, Inc.",2018-03-11,2018-03-11,,Backglass,1.0,backglass,https://img.opdb.org/82d71550-ca87-430f-b11c-ee2c45894a89-medium.jpg,https://img.opdb.org/82d71550-ca87-430f-b11c-ee2c45894a89-large.jpg,https://img.opdb.org/82d71550-ca87-430f-b11c-ee2c45894a89-small.jpg,640.0,530.0,724.0,600.0,250.0,207.0
1109,G5wXJ-MJ54V,True,Preview,,,1.0,1864.0,1962-08-01,em,reels,2.0,,,,2018-03-11,2018-05-12,2,Gottlieb,D. Gottlieb & Co.,2018-03-11,2018-03-11,,Backglass,1.0,backglass,https://img.opdb.org/8a44d781-cbeb-4330-9981-a6734c6d5a50-medium.jpg,https://img.opdb.org/8a44d781-cbeb-4330-9981-a6734c6d5a50-large.jpg,https://img.opdb.org/8a44d781-cbeb-4330-9981-a6734c6d5a50-small.jpg,640.0,486.0,725.0,550.0,250.0,190.0
1110,G43oq-MJp02,True,Mousin' Around!,,MA,1.0,1635.0,1989-01-01,ss,alphanumeric,4.0,,,,2018-03-11,2018-03-31,8,Bally,Bally Manufacturing Co.,2018-03-11,2018-03-11,,Backglass,1.0,backglass,https://img.opdb.org/028bc61e-daf7-45c5-8188-72f817f22f65-medium.jpg,https://img.opdb.org/028bc61e-daf7-45c5-8188-72f817f22f65-large.jpg,https://img.opdb.org/028bc61e-daf7-45c5-8188-72f817f22f65-small.jpg,640.0,550.0,698.0,600.0,250.0,215.0
1111,Gr1j8-MDxzp,True,Spooky,,,1.0,3459.0,1987-01-04,ss,alphanumeric,4.0,,,,2018-03-11,2018-04-04,11,Zaccaria,Zaccaria,2018-03-11,2018-03-11,,Backglass,1.0,backglass,https://img.opdb.org/8cc87011-f88b-43af-a635-a0bb44a27446-medium.jpg,https://img.opdb.org/8cc87011-f88b-43af-a635-a0bb44a27446-large.jpg,https://img.opdb.org/8cc87011-f88b-43af-a635-a0bb44a27446-small.jpg,640.0,514.0,747.0,600.0,250.0,201.0
1112,Grlxe-MJ916,True,Robocop,,,1.0,1976.0,1989-11-01,ss,alphanumeric,4.0,,movie ,,2018-03-11,2018-04-01,10,Data East,"Data East USA, Inc.",2018-03-11,2018-03-11,,Backglass,1.0,backglass,https://img.opdb.org/0169b412-9f6f-46df-83d5-e5934bdbb083-medium.jpg,https://img.opdb.org/0169b412-9f6f-46df-83d5-e5934bdbb083-large.jpg,https://img.opdb.org/0169b412-9f6f-46df-83d5-e5934bdbb083-small.jpg,640.0,571.0,673.0,600.0,250.0,223.0
1113,G5KJW-MDEZn,True,Balls-A-Poppin,,,1.0,144.0,1956-08-01,em,reels,2.0,,,,2018-03-11,2018-05-13,8,Bally,Bally Manufacturing Co.,2018-03-11,2018-03-11,,Backglass,1.0,backglass,https://img.opdb.org/5a2d9ff9-f943-4a0f-b084-3e00c40b0f69-medium.jpg,https://img.opdb.org/5a2d9ff9-f943-4a0f-b084-3e00c40b0f69-large.jpg,https://img.opdb.org/5a2d9ff9-f943-4a0f-b084-3e00c40b0f69-small.jpg,500.0,404.0,500.0,404.0,250.0,202.0
1114,GR91x-MLBZE,True,Lost In Space,,LIS,1.0,4442.0,1998-05-01,ss,dmd,6.0,,movie ,,2018-03-11,2018-03-19,16,Sega,"Sega Pinball, Inc. (US)",2018-03-11,2018-03-11,,Backglass,1.0,backglass,https://img.opdb.org/73b59582-4139-491c-8a0b-bf7cfb105f74-medium.jpg,https://img.opdb.org/73b59582-4139-491c-8a0b-bf7cfb105f74-large.jpg,https://img.opdb.org/73b59582-4139-491c-8a0b-bf7cfb105f74-small.jpg,640.0,471.0,816.0,600.0,250.0,184.0
1115,G5VBJ-MLy4l,True,The Simpsons,,,1.0,2158.0,1990-01-01,ss,alphanumeric,4.0,,tv ,,2018-03-11,2018-03-23,10,Data East,"Data East USA, Inc.",2018-03-11,2018-03-11,,Backglass,1.0,backglass,https://img.opdb.org/4fc8eb1e-f392-46d5-9f24-01425113ea13-medium.jpg,https://img.opdb.org/4fc8eb1e-f392-46d5-9f24-01425113ea13-large.jpg,https://img.opdb.org/4fc8eb1e-f392-46d5-9f24-01425113ea13-small.jpg,538.0,493.0,538.0,493.0,250.0,229.0
1116,GrPJ2-MQken,True,Joker's Wild,,,1.0,3182.0,1977-01-01,em,reels,4.0,,,,2018-03-11,2018-05-01,15,Segasa,Segasa,2018-03-11,2018-03-11,,Backglass,1.0,backglass,https://img.opdb.org/e79b0971-957e-45ed-b23d-09a70a909722-medium.jpg,https://img.opdb.org/e79b0971-957e-45ed-b23d-09a70a909722-large.jpg,https://img.opdb.org/e79b0971-957e-45ed-b23d-09a70a909722-small.jpg,640.0,570.0,674.0,600.0,250.0,223.0
1117,G4JlO-MLWZ7,True,Flying Saucers,,,1.0,906.0,1950-11-01,em,lights,1.0,,,,2018-03-11,2018-05-15,24,Genco,Genco Manufacturing Co.,2018-03-11,2018-03-11,,Backglass,1.0,backglass,https://img.opdb.org/b019d325-645f-4b8a-a593-9396d2408fb9-medium.jpg,https://img.opdb.org/b019d325-645f-4b8a-a593-9396d2408fb9-large.jpg,https://img.opdb.org/b019d325-645f-4b8a-a593-9396d2408fb9-small.jpg,529.0,640.0,664.0,803.0,207.0,250.0
1118,GRLE7-MQdk0,True,Stage Coach,,,1.0,2337.0,1954-12-01,em,lights,1.0,,,,2018-03-11,2018-05-13,2,Gottlieb,D. Gottlieb & Co.,2018-03-11,2018-03-11,,Backglass,1.0,backglass,https://img.opdb.org/16c3fc8a-426f-4ce0-88cc-fa6c14e33154-medium.jpg,https://img.opdb.org/16c3fc8a-426f-4ce0-88cc-fa6c14e33154-large.jpg,https://img.opdb.org/16c3fc8a-426f-4ce0-88cc-fa6c14e33154-small.jpg,516.0,575.0,516.0,575.0,224.0,250.0
1119,Gr3yE-MQKZk,True,Mundial 90,,,1.0,4094.0,1990-01-01,ss,alphanumeric,4.0,,,,2018-03-11,2018-03-23,52,Inder,Inder,2018-03-11,2018-03-11,,Backglass,1.0,backglass,https://img.opdb.org/b4be7f0b-409f-431b-a4aa-0475de71529f-medium.jpg,https://img.opdb.org/b4be7f0b-409f-431b-a4aa-0475de71529f-large.jpg,https://img.opdb.org/b4be7f0b-409f-431b-a4aa-0475de71529f-small.jpg,640.0,551.0,697.0,600.0,250.0,215.0
1120,GrPpb-MLOZq,True,Lucky Hand,,,1.0,1488.0,1977-06-01,em,reels,1.0,Add-a-ball ,,,2018-03-11,2018-04-06,2,Gottlieb,D. Gottlieb & Co.,2018-03-11,2018-03-11,,Backglass,1.0,backglass,https://img.opdb.org/81d2da15-0e73-4545-a185-3ac22a14aa19-medium.jpg,https://img.opdb.org/81d2da15-0e73-4545-a185-3ac22a14aa19-large.jpg,https://img.opdb.org/81d2da15-0e73-4545-a185-3ac22a14aa19-small.jpg,640.0,478.0,803.0,600.0,250.0,187.0
1121,GRwjq-MJwrd,True,Frontier,,,1.0,959.0,1980-11-01,ss,alphanumeric,4.0,,,,2018-03-11,2018-04-01,8,Bally,Bally Manufacturing Co.,2018-03-11,2018-03-11,,Backglass,1.0,backglass,https://img.opdb.org/50a751b3-779f-420f-9444-d2e03987ab28-medium.jpg,https://img.opdb.org/50a751b3-779f-420f-9444-d2e03987ab28-large.jpg,https://img.opdb.org/50a751b3-779f-420f-9444-d2e03987ab28-small.jpg,640.0,457.0,840.0,600.0,250.0,179.0
1122,Grk62-MLeWx,True,Rock Encore,,,1.0,1979.0,1986-04-01,ss,alphanumeric,4.0,,,,2018-03-11,2018-04-05,2,Gottlieb,D. Gottlieb & Co.,2018-03-11,2018-03-11,,Backglass,1.0,backglass,https://img.opdb.org/a064148c-7e01-411e-871b-2b89850d051d-medium.jpg,https://img.opdb.org/a064148c-7e01-411e-871b-2b89850d051d-large.jpg,https://img.opdb.org/a064148c-7e01-411e-871b-2b89850d051d-small.jpg,606.0,600.0,606.0,600.0,250.0,248.0
1123,G5nbD-MDbBo,True,Black Jack (EM),,BJ,1.0,4498.0,1976-05-01,em,reels,4.0,,cards ,,2018-03-11,2018-03-19,8,Bally,Bally Manufacturing Co.,2018-03-11,2018-03-11,,Backglass,1.0,backglass,https://img.opdb.org/4fb18b47-4734-40a8-a1c1-ffd4c0433442-medium.jpg,https://img.opdb.org/4fb18b47-4734-40a8-a1c1-ffd4c0433442-large.jpg,https://img.opdb.org/4fb18b47-4734-40a8-a1c1-ffd4c0433442-small.jpg,640.0,539.0,679.0,572.0,250.0,211.0
1124,G5zDw-MQ2Vb,True,Pretty Baby,,,1.0,1863.0,1965-01-01,em,reels,2.0,,,,2018-03-11,2018-05-12,7,Williams,"Williams Electronic Games, Inc.",2018-03-11,2018-03-11,,Backglass,1.0,backglass,https://img.opdb.org/0135f68d-b84e-4451-9faf-6139c1767694-medium.jpg,https://img.opdb.org/0135f68d-b84e-4451-9faf-6139c1767694-large.jpg,https://img.opdb.org/0135f68d-b84e-4451-9faf-6139c1767694-small.jpg,640.0,501.0,851.0,666.0,250.0,196.0
1125,GRwlz-MQYZN,True,Royal Flush Deluxe,,RFD,1.0,2036.0,1983-06-01,ss,alphanumeric,4.0,,cards ,,2018-03-11,2018-04-07,2,Gottlieb,D. Gottlieb & Co.,2018-03-11,2018-03-11,,Backglass,1.0,backglass,https://img.opdb.org/676f550a-d0fb-4093-93ae-d91cfb2d8795-medium.jpg,https://img.opdb.org/676f550a-d0fb-4093-93ae-d91cfb2d8795-large.jpg,https://img.opdb.org/676f550a-d0fb-4093-93ae-d91cfb2d8795-small.jpg,574.0,600.0,574.0,600.0,239.0,250.0
1126,GRVk8-ML0R7,True,Daffie,,,1.0,624.0,1968-05-17,em,reels,1.0,Add-a-ball ,,,2018-03-11,2018-05-09,7,Williams,"Williams Electronic Games, Inc.",2018-03-11,2018-03-11,,Backglass,1.0,backglass,https://img.opdb.org/215d9f27-5930-43f7-8b23-e917078242b5-medium.jpg,https://img.opdb.org/215d9f27-5930-43f7-8b23-e917078242b5-large.jpg,https://img.opdb.org/215d9f27-5930-43f7-8b23-e917078242b5-small.jpg,534.0,640.0,772.0,925.0,208.0,250.0
1127,G5K6X-MQjwK,True,Blackwater 100,,BW100,1.0,319.0,1988-03-01,ss,alphanumeric,4.0,,,,2018-03-11,2018-04-01,8,Bally,Bally Manufacturing Co.,2018-03-11,2018-03-11,,Backglass,1.0,backglass,https://img.opdb.org/06a5c0e6-fa72-4ddc-a3f2-8c18dee985e3-medium.jpg,https://img.opdb.org/06a5c0e6-fa72-4ddc-a3f2-8c18dee985e3-large.jpg,https://img.opdb.org/06a5c0e6-fa72-4ddc-a3f2-8c18dee985e3-small.jpg,640.0,520.0,739.0,600.0,250.0,203.0
1128,GRbD8-MLnYW,True,Blue Note,,,1.0,328.0,1979-02-01,em,reels,1.0,Replay ,,,2018-03-11,2018-04-21,2,Gottlieb,D. Gottlieb & Co.,2018-03-11,2018-03-11,,Backglass,1.0,backglass,https://img.opdb.org/042102d9-8ea1-47b2-941b-9fd7fe5719d3-medium.jpg,https://img.opdb.org/042102d9-8ea1-47b2-941b-9fd7fe5719d3-large.jpg,https://img.opdb.org/042102d9-8ea1-47b2-941b-9fd7fe5719d3-small.jpg,472.0,521.0,472.0,521.0,226.0,250.0
1129,G5zQO-MLqjR,True,Far Out,,,1.0,823.0,1974-12-01,em,reels,4.0,,,,2018-03-11,2018-03-25,2,Gottlieb,D. Gottlieb & Co.,2018-03-11,2018-03-11,,Backglass,1.0,backglass,https://img.opdb.org/0666c6c1-374e-4968-9a41-ad421d9a6c84-medium.jpg,https://img.opdb.org/0666c6c1-374e-4968-9a41-ad421d9a6c84-large.jpg,https://img.opdb.org/0666c6c1-374e-4968-9a41-ad421d9a6c84-small.jpg,422.0,378.0,422.0,378.0,250.0,224.0
1130,GRDQ1-MDRZ9,True,Gator,,,1.0,987.0,1969-06-01,em,reels,4.0,,,,2018-03-11,2018-05-08,8,Bally,Bally Manufacturing Co.,2018-03-11,2018-03-11,,Backglass,1.0,backglass,https://img.opdb.org/91d542d4-d6ce-4044-809f-54f0db7d0abc-medium.jpg,https://img.opdb.org/91d542d4-d6ce-4044-809f-54f0db7d0abc-large.jpg,https://img.opdb.org/91d542d4-d6ce-4044-809f-54f0db7d0abc-small.jpg,640.0,566.0,679.0,600.0,250.0,221.0
1131,GrkL5-MJoNN,True,Disney TRON: Legacy (LE),TRON: Legacy (LE),TRON,1.0,5707.0,2011-06-01,ss,dmd,4.0,Limited edition ,movie ,,2018-03-11,2018-11-13,12,Stern,"Stern Pinball, Inc.",2018-03-11,2018-03-11,,Backglass,1.0,backglass,https://img.opdb.org/beaea6dc-5e16-46ca-a140-cd5c81b3de13-medium.jpg,https://img.opdb.org/beaea6dc-5e16-46ca-a140-cd5c81b3de13-large.jpg,https://img.opdb.org/beaea6dc-5e16-46ca-a140-cd5c81b3de13-small.jpg,550.0,415.0,550.0,415.0,250.0,189.0
1132,GrN90-MJrnj,True,Taxi,,TXI,1.0,2505.0,1988-01-08,ss,alphanumeric,4.0,,,,2018-03-11,2018-03-31,7,Williams,"Williams Electronic Games, Inc.",2018-03-11,2018-03-11,,Backglass,1.0,backglass,https://img.opdb.org/efe57b50-2f3c-4af4-b8cc-2379cad1141a-medium.jpg,https://img.opdb.org/efe57b50-2f3c-4af4-b8cc-2379cad1141a-large.jpg,https://img.opdb.org/efe57b50-2f3c-4af4-b8cc-2379cad1141a-small.jpg,640.0,452.0,849.0,600.0,250.0,177.0
1133,Grlb3-MJ4z7,True,Music Man,,,1.0,1643.0,1960-08-01,em,reels,4.0,,,,2018-03-11,2018-05-12,7,Williams,"Williams Electronic Games, Inc.",2018-03-11,2018-03-11,,Backglass,1.0,backglass,https://img.opdb.org/372c78bc-0cb7-4970-a57d-77c37348fd16-medium.jpg,https://img.opdb.org/372c78bc-0cb7-4970-a57d-77c37348fd16-large.jpg,https://img.opdb.org/372c78bc-0cb7-4970-a57d-77c37348fd16-small.jpg,640.0,604.0,685.0,647.0,250.0,236.0
1134,G4eyp-MJ7XY,True,Magic,,,1.0,1509.0,1979-01-08,ss,alphanumeric,4.0,,,,2018-03-11,2018-04-22,12,Stern,"Stern Pinball, Inc.",2018-03-11,2018-03-11,,Backglass,1.0,backglass,https://img.opdb.org/01164ede-b470-47ca-985b-b19aa6f36364-medium.jpg,https://img.opdb.org/01164ede-b470-47ca-985b-b19aa6f36364-large.jpg,https://img.opdb.org/01164ede-b470-47ca-985b-b19aa6f36364-small.jpg,453.0,396.0,453.0,396.0,250.0,219.0
1135,G4XBb-MD3Vd,True,Spooksville,,,1.0,2298.0,1973-01-01,em,reels,1.0,,,,2018-03-11,2018-05-08,49,Allied Leisure,"Allied Leisure Industries, Inc.",2018-03-11,2018-03-11,,Backglass,1.0,backglass,https://img.opdb.org/1d9cd01f-444b-4936-9066-58b2ba1ee326-medium.jpg,https://img.opdb.org/1d9cd01f-444b-4936-9066-58b2ba1ee326-large.jpg,https://img.opdb.org/1d9cd01f-444b-4936-9066-58b2ba1ee326-small.jpg,640.0,338.0,989.0,523.0,250.0,132.0
1136,G410D-MLX76,True,Little Chief,,,1.0,1458.0,1975-09-01,em,reels,4.0,,,,2018-03-11,2018-05-03,7,Williams,"Williams Electronic Games, Inc.",2018-03-11,2018-03-11,,Backglass,1.0,backglass,https://img.opdb.org/a528c7a7-68b8-4e92-a97d-a6d187c23b3a-medium.jpg,https://img.opdb.org/a528c7a7-68b8-4e92-a97d-a6d187c23b3a-large.jpg,https://img.opdb.org/a528c7a7-68b8-4e92-a97d-a6d187c23b3a-small.jpg,640.0,480.0,800.0,600.0,250.0,188.0
1137,GRLD2-MD1o1,True,Royal Guard,,,1.0,2037.0,1968-01-01,em,reels,1.0,Replay ,,,2018-03-11,2018-05-09,2,Gottlieb,D. Gottlieb & Co.,2018-03-11,2018-03-11,,Backglass,1.0,backglass,https://img.opdb.org/2a2ed74f-2160-435b-bf10-709d4ecbd190-medium.jpg,https://img.opdb.org/2a2ed74f-2160-435b-bf10-709d4ecbd190-large.jpg,https://img.opdb.org/2a2ed74f-2160-435b-bf10-709d4ecbd190-small.jpg,640.0,480.0,800.0,600.0,250.0,188.0
1138,G4e9z-MD81o,True,Flipper Fair,,,1.0,894.0,1961-10-01,em,reels,1.0,Add-a-ball ,,,2018-03-11,2018-05-12,2,Gottlieb,D. Gottlieb & Co.,2018-03-11,2018-03-11,,Backglass,1.0,backglass,https://img.opdb.org/32ff7c7e-e3bf-425d-b3d4-b0a7a6b9a382-medium.jpg,https://img.opdb.org/32ff7c7e-e3bf-425d-b3d4-b0a7a6b9a382-large.jpg,https://img.opdb.org/32ff7c7e-e3bf-425d-b3d4-b0a7a6b9a382-small.jpg,355.0,440.0,355.0,440.0,202.0,250.0
1139,G5D0d-MJZVO,True,Spot Bowler,,,1.0,2313.0,1950-10-01,em,lights,1.0,,,,2018-03-11,2018-05-15,2,Gottlieb,D. Gottlieb & Co.,2018-03-11,2018-03-11,,Backglass,1.0,backglass,https://img.opdb.org/1802888f-37b1-4239-ae90-103d3546ed4b-medium.jpg,https://img.opdb.org/1802888f-37b1-4239-ae90-103d3546ed4b-large.jpg,https://img.opdb.org/1802888f-37b1-4239-ae90-103d3546ed4b-small.jpg,420.0,428.0,420.0,428.0,245.0,250.0
1140,GRWZN-MDv6X,True,Card Trix,,,1.0,3748.0,1970-04-01,em,reels,1.0,Add-a-ball ,,,2018-03-11,2018-05-08,2,Gottlieb,D. Gottlieb & Co.,2018-03-11,2018-03-11,,Backglass,1.0,backglass,https://img.opdb.org/c5dbcd32-b97a-4cba-bb5c-9ade21e17361-medium.jpg,https://img.opdb.org/c5dbcd32-b97a-4cba-bb5c-9ade21e17361-large.jpg,https://img.opdb.org/c5dbcd32-b97a-4cba-bb5c-9ade21e17361-small.jpg,404.0,530.0,404.0,530.0,191.0,250.0
1141,GR7DY-MQVzp,True,Halley Comet,,,1.0,3936.0,1986-01-01,ss,alphanumeric,4.0,,,,2018-03-11,2018-04-05,35,Juegos Populares,Juegos Populares,2018-03-11,2018-03-11,,Backglass,1.0,backglass,https://img.opdb.org/a7971ce7-c550-455c-a5b6-9d44d3254df4-medium.jpg,https://img.opdb.org/a7971ce7-c550-455c-a5b6-9d44d3254df4-large.jpg,https://img.opdb.org/a7971ce7-c550-455c-a5b6-9d44d3254df4-small.jpg,494.0,600.0,494.0,600.0,206.0,250.0
1142,G41XE-MQ57V,True,Racers,,,1.0,3527.0,1968-01-01,em,reels,1.0,,,,2018-03-11,2018-05-09,5,Playmatic,Playmatic,2018-03-11,2018-03-11,,Backglass,1.0,backglass,https://img.opdb.org/9c740719-f39b-4908-9428-eef480244d3b-medium.jpg,https://img.opdb.org/9c740719-f39b-4908-9428-eef480244d3b-large.jpg,https://img.opdb.org/9c740719-f39b-4908-9428-eef480244d3b-small.jpg,485.0,553.0,485.0,553.0,219.0,250.0
1143,G5o9o-MQpN2,True,Disco Fever,,,1.0,686.0,1978-01-08,ss,alphanumeric,4.0,,,,2018-03-11,2018-04-25,7,Williams,"Williams Electronic Games, Inc.",2018-03-11,2018-03-11,,Backglass,1.0,backglass,https://img.opdb.org/9c2ef768-4851-4aa9-99e9-133a778902d6-medium.jpg,https://img.opdb.org/9c2ef768-4851-4aa9-99e9-133a778902d6-large.jpg,https://img.opdb.org/9c2ef768-4851-4aa9-99e9-133a778902d6-small.jpg,640.0,587.0,654.0,600.0,250.0,229.0
1144,G5nZJ-MLxrp,True,Chicago Cubs 'Triple Play',,,1.0,502.0,1985-05-01,ss,alphanumeric,4.0,,,,2018-03-11,2018-03-31,2,Gottlieb,D. Gottlieb & Co.,2018-03-11,2018-03-11,,Backglass,1.0,backglass,https://img.opdb.org/d05617d2-dad9-42de-afd0-b5aa59d3cea5-medium.jpg,https://img.opdb.org/d05617d2-dad9-42de-afd0-b5aa59d3cea5-large.jpg,https://img.opdb.org/d05617d2-dad9-42de-afd0-b5aa59d3cea5-small.jpg,595.0,600.0,595.0,600.0,248.0,250.0
